delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,400,unexp,25,5,305,2,2032.4065889001358,,2032.391569599975,2032.4065889001358,2033.3898529999424,2033.3898529999424,2033.4066083000507,2035.059066100046,space,1.6580411000177264,None,2035.0598627999425,2035.7741269667788,2036.1052409999538,2036.07180289994,2036.0718692000955,2036.1052409999538,2036.1052409999538,2036.1052409999538,2038.140372700058,300,1,[2.0650967000983655],[2.065116200130433],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,25,6,306,0,2038.1561712000985,,2038.1421189999674,2038.1561712000985,2039.1566646001302,2039.1566646001302,2039.1566646001302,2039.8435009999666,space,0.6843355998862535,None,2039.84458429995,2039.9574048666439,2040.2886749999598,2040.2517669999506,2040.2518146000803,2040.2886749999598,2040.2886749999598,2040.2886749999598,2042.075623899931,100,1,[1.8205032001715153],[1.8205203001853079],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,25,7,307,8,2042.0898353999946,,2042.0772015999537,2042.0898353999946,2043.0899823000655,2043.0899823000655,2043.0899823000655,2044.4771265001036,space,1.3827768999617547,None,2044.478292600019,2045.1902938667374,2045.5216951000039,2045.4814844001085,2045.481540299952,2045.5216951000039,2045.5216951000039,2045.5216951000039,2047.3916643999983,200,1,[1.9068915999960154],[1.9069093000143766],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,25,8,308,11,2047.4069761999417,,2047.3933051999193,2047.4069761999417,2048.406896200031,2048.406896200031,2048.406896200031,2048.9082611999474,space,0.4937498001381755,None,2048.909250699915,2049.6234786667087,2049.954903899925,2049.921657900093,2049.921725100139,2049.954903899925,2049.954903899925,2049.954903899925,2052.47309809993,300,1,[2.5485845000948757],[2.5485996999777853],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,25,9,309,6,2052.48820900009,,2052.473797200015,2052.48820900009,2053.4726792001165,2053.4726792001165,2053.489282200113,2053.976257500006,space,0.5009605998639017,None,2053.9775509000756,2054.0905339667265,2054.4213330999482,2054.3912480999716,2054.3913098999765,2054.4213330999482,2054.4213330999482,2054.4213330999482,2056.273641000036,100,1,[1.879048999864608],[1.879065299872309],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,25,10,310,1,2056.2901083999313,,2056.2751815000083,2056.2901083999313,2057.2902490000706,2057.2902490000706,2057.2902490000706,2057.8442021000665,space,0.5496395998634398,None,2057.8450869000517,2058.257323766655,2058.5886039999314,2058.5514225000516,2058.55147080007,2058.5886039999314,2058.5886039999314,2058.5886039999314,2060.174458900001,200,1,[1.6203405999112874],[1.6203564999159425],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,25,11,311,7,2060.1899723000824,,2060.1764031001367,2060.1899723000824,2061.1914045999292,2061.1914045999292,2061.1914045999292,2061.809319900116,space,0.6091767000034451,None,2061.8102013999596,2062.22379816679,2062.555080600083,2062.5222446001135,2062.522301600082,2062.555080600083,2062.555080600083,2062.555080600083,2064.240946599981,300,1,[1.7157306000590324],[1.7157491000834852],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,26,0,312,2,2064.256689199945,,2064.24254389992,2064.256689199945,2065.2565534999594,2065.2565534999594,2065.2565534999594,2065.7765395001043,space,0.5165929000359029,None,2065.7774843000807,2066.4904061665916,2066.8050712000113,2066.781167600071,2066.7812196000014,2066.8050712000113,2066.8050712000113,2066.8050712000113,2068.541603800142,300,1,[1.757443399867043],[1.757458999985829],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,26,1,313,7,2068.556802799925,,2068.5431355000474,2068.556802799925,2069.557005099952,2069.557005099952,2069.557005099952,2069.992699299939,space,0.42339829984121025,None,2069.9935902999714,2070.40685396671,2070.7389132999815,2070.7011480999645,2070.701191500062,2070.7389132999815,2070.7389132999815,2070.7389132999815,2072.623987399973,200,1,[1.9199369000270963],[1.9199544999282807],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,26,2,314,0,2072.6398622000124,,2072.625457999995,2072.6398622000124,2073.6404667999595,2073.6404667999595,2073.6404667999595,2074.425876799971,space,0.7693922000471503,None,2074.426841299981,2074.540353766705,2074.855351800099,2074.8312176000327,2074.8312622001395,2074.855351800099,2074.855351800099,2074.855351800099,2089.3582729001064,200,1,[14.524383900221437],[14.524397800210863],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,26,3,315,6,2089.3733922000974,,2089.3596821001265,2089.3733922000974,2090.3737248999532,2090.3737248999532,2090.3737248999532,2091.4101493000053,space,1.029268499929458,None,2091.411145100137,2091.523842966712,2091.8551519000903,2091.821634999942,2091.8217601000797,2091.8551519000903,2091.8551519000903,2091.8551519000903,2094.456900200108,100,1,[2.6319039999507368],[2.631920199841261],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,26,4,316,10,2094.4733178000897,,2094.4585144999437,2094.4733178000897,2095.4569790000096,2095.4569790000096,2095.474760300014,2096.392122300109,space,0.9248695001006126,None,2096.3930510999635,2096.8070021665812,2097.138870799914,2097.1013811000157,2097.101422399981,2097.138870799914,2097.138870799914,2097.138870799914,2100.00907619996,200,1,[2.9044182000216097],[2.904435500036925],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,26,5,317,5,2100.024149700068,,2100.0109242000617,2100.024149700068,2101.024291400099,2101.024291400099,2101.024291400099,2101.6424801999237,space,0.6111617998685688,None,2101.6432779000606,2102.3574806666625,2102.6889249000233,2102.65165470005,2102.651706899982,2102.6889249000233,2102.6889249000233,2102.6889249000233,2104.37374239997,200,1,[1.718944099964574],[1.7189613000955433],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,26,6,318,3,2104.389815800125,,2104.3757901999634,2104.389815800125,2105.3913263999857,2105.3913263999857,2105.3913263999857,2105.9094658000395,space,0.5120152998715639,None,2105.9104661999736,2106.023679166629,2106.355636100052,2106.3224242001306,2106.322474699933,2106.355636100052,2106.355636100052,2106.355636100052,2108.1602859999985,100,1,[1.834945100126788],[1.8349810000509024],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,26,7,319,4,2108.17322090012,,2108.1617751999293,2108.17322090012,2109.1737894001417,2109.1737894001417,2109.1737894001417,2109.4593927001115,space,0.27825130010023713,None,2109.4603788999375,2109.8738358666346,2110.2052716999315,2110.1718121999875,2110.171862000134,2110.2052716999315,2110.2052716999315,2110.2052716999315,2111.9747605000157,200,1,[1.799891300033778],[1.7999065001495183],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,26,8,320,8,2111.9899744000286,,2111.976325500058,2111.9899744000286,2112.990734799998,2112.990734799998,2112.990734799998,2113.542511400068,space,0.5451291999779642,None,2113.5433809000533,2114.258127166719,2114.588442499982,2114.5516306001227,2114.5516771001276,2114.588442499982,2114.588442499982,2114.588442499982,2116.2762303999625,300,1,[1.721194799989462],[1.7212133000139147],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,26,9,321,9,2116.2902526999824,,2116.277708000038,2116.2902526999824,2117.2914406000637,2117.2914406000637,2117.2914406000637,2118.609419600107,space,1.3039823998697102,None,2118.6104830999393,2118.723706466674,2119.0553782000206,2119.0218782001175,2119.0219507000875,2119.0553782000206,2119.0553782000206,2119.0553782000206,2294.658474399941,100,1,[175.63287970004603],[175.63289700006135],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,26,10,322,1,2294.673893300118,,2294.660138899926,2294.673893300118,2295.673938800115,2295.673938800115,2295.673938800115,2296.0281507000327,space,0.35173010011203587,None,2296.0291460999288,2296.4410742666264,2296.772646999918,2296.7353924000636,2296.7354391999543,2296.772646999918,2296.772646999918,2296.772646999918,2298.725474799983,200,1,[1.9866082998923957],[1.9866251000203192],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,26,11,323,11,2298.7402949000243,,2298.7269661000464,2298.7402949000243,2299.740657699993,2299.740657699993,2299.740657699993,2301.3263423000462,space,1.5751328999176621,None,2301.3273183999117,2302.0412161667523,2302.3724388000555,2302.331358999945,2302.3314030000474,2302.3724388000555,2302.3724388000555,2302.3724388000555,2304.0406963001005,300,1,[1.7061561001464725],[1.706171200145036],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,27,0,324,2,2304.0575274000876,,2304.0422910000198,2304.0575274000876,2305.041084700031,2305.041084700031,2305.0583756999113,2306.0927208000794,space,1.0361017999239266,None,2306.0937224000227,2306.8076713667874,2307.13943989994,2307.1013319001067,2307.101374000078,2307.13943989994,2307.13943989994,2307.13943989994,2309.39245699998,400,1,[2.2883890999946743],[2.2884048998821527],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,27,1,325,5,2309.4073411000427,,2309.3941339000594,2309.4073411000427,2310.4073016999755,2310.4073016999755,2310.4073016999755,2310.742669099942,space,0.3230282999575138,None,2310.7436720000114,2311.4579081666348,2311.7899344000034,2311.7514714999124,2311.751521700062,2311.7899344000034,2311.7899344000034,2311.7899344000034,2313.8424788999837,400,1,[2.0881586000323296],[2.0881941001862288],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,27,2,326,3,2313.8567880999763,,2313.843950700015,2313.8567880999763,2314.8578344001435,2314.8578344001435,2314.8578344001435,2315.525762400124,space,0.6612824001349509,None,2315.5265611999203,2315.641384366729,2315.972406500019,2315.9417226000223,2315.9417912999634,2315.972406500019,2315.972406500019,2315.972406500019,2317.6766663000453,100,1,[1.732094099977985],[1.7321113999933004],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,27,3,327,0,2317.690864500124,,2317.6782156000845,2317.690864500124,2318.691494700033,2318.691494700033,2318.691494700033,2319.1766630001366,space,0.4716807999648154,None,2319.177515299991,2319.2907215667115,2319.622313400032,2319.586331800092,2319.5863846000284,2319.622313400032,2319.622313400032,2319.622313400032,2321.8751769000664,100,1,[2.286158800125122],[2.28617350012064],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,27,4,328,10,2321.89126579999,,2321.8767043000553,2321.89126579999,2322.8908613999374,2322.8908613999374,2322.8908613999374,2323.2439218999352,space,0.3371085999533534,None,2323.244914900046,2323.657466566718,2323.972734299954,2323.951099100057,2323.951150899986,2323.972734299954,2323.972734299954,2323.972734299954,2325.7905584000982,200,1,[1.836452999850735],[1.8364675999619067],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,27,5,329,8,2325.807506599929,,2325.79212499992,2325.807506599929,2326.791332300054,2326.791332300054,2326.807644000044,2327.409941599937,space,0.6074223001487553,None,2327.4107486000285,2328.1245105667663,2328.4566921999212,2328.4214427000843,2328.4217924000695,2328.4566921999212,2328.4566921999212,2328.4566921999212,2330.0405713999644,300,1,[1.6160419997759163],[1.6160567000042647],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,27,6,330,1,2330.0573895999696,,2330.042114800075,2330.0573895999696,2331.0410990000237,2331.0410990000237,2331.0584470999893,2331.494088999927,space,0.4493867999408394,None,2331.49514480005,2331.90774856677,2332.2397092001047,2332.20752679999,2332.2075893001165,2332.2397092001047,2332.2397092001047,2332.2397092001047,2334.459212400019,200,1,[2.2488738000392914],[2.2488895000424236],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,27,7,331,6,2334.474282100098,,2334.4606975999195,2334.474282100098,2335.474156399956,2335.474156399956,2335.474156399956,2336.312053499976,space,0.834236100083217,None,2336.3129199999385,2336.424500766738,2336.756667100126,2336.721691099927,2336.7217459001113,2336.756667100126,2336.756667100126,2336.756667100126,2338.5419634000864,100,1,[1.8175762000028044],[1.8175904999952763],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,27,8,332,9,2338.5568520999514,,2338.5434761000797,2338.5568520999514,2339.5578735999297,2339.5578735999297,2339.5578735999297,2339.959484799998,space,0.39428730006329715,None,2339.9604851000477,2340.0750550667913,2340.4057525000535,2340.3716166999657,2340.371679099975,2340.4057525000535,2340.4057525000535,2340.4057525000535,2342.525642500026,100,1,[2.1503915002103895],[2.150406900094822],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,27,9,333,7,2342.540405600099,,2342.5271956999786,2342.540405600099,2343.5410680000205,2343.5410680000205,2343.5410680000205,2344.027000400005,space,0.46738080005161464,None,2344.0280079001095,2344.441401166671,2344.7725824001245,2344.735532199964,2344.735581200104,2344.7725824001245,2344.7725824001245,2344.7725824001245,2346.675369299948,200,1,[1.9371211000252515],[1.9371336998883635],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,27,10,334,11,2346.689383500023,,2346.6764235999435,2346.689383500023,2347.691528599942,2347.691528599942,2347.691528599942,2348.426064300118,space,0.7254532999359071,None,2348.4269719999284,2349.1416830667918,2349.4556873000693,2349.4319267000537,2349.4319806999993,2349.4556873000693,2349.4556873000693,2349.4556873000693,2352.163320899941,200,1,[2.7274790999945253],[2.7275066000875086],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,27,11,335,4,2352.188369800104,,2352.1662274999544,2352.188369800104,2353.1743503999896,2353.1743503999896,2353.191952200141,2353.6266270000488,space,0.44075279985554516,None,2353.6275253000204,2354.0409947666963,2354.3720440999605,2354.3312508000527,2354.331299399957,2354.3720440999605,2354.3720440999605,2354.3720440999605,2356.3599525999743,100,1,[2.025789599865675],[2.025805599987507],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,28,0,336,1,2356.37397830002,,2356.3614483999554,2356.37397830002,2357.3743128001224,2357.3743128001224,2357.3743128001224,2357.7440496000927,space,0.35721409996040165,None,2357.7450461001135,2358.1577197667834,2358.489408500027,2358.451095999917,2358.451143699931,2358.489408500027,2358.489408500027,2358.489408500027,2361.4738165000454,200,1,[3.0196893999818712],[3.0197048999834806],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,28,1,337,5,2361.491159999976,,2361.475371400127,2361.491159999976,2362.474530500127,2362.474530500127,2362.490966900019,2363.1264108999167,space,0.6431127998512238,None,2363.127416000003,2363.8417082667042,2364.1560804001056,2364.1316847999115,2364.1317473999225,2364.1560804001056,2364.1560804001056,2364.1560804001056,2366.1938426000997,200,1,[2.05921099986881],[2.0592282998841256],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,28,2,338,6,2366.2076542000286,,2366.195431899978,2366.2076542000286,2367.207754400093,2367.207754400093,2367.207754400093,2367.6430115001276,space,0.42083640000782907,None,2367.643957900116,2367.7583479667705,2368.08953509992,2368.0517170999665,2368.0517647999804,2368.08953509992,2368.08953509992,2368.08953509992,2369.95957070007,100,1,[1.9046419998630881],[1.9046577999833971],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,28,3,339,8,2369.9743917000014,,2369.9612632999197,2369.9743917000014,2370.9748635001015,2370.9748635001015,2370.9748635001015,2371.6597561999224,space,0.6731990999542177,None,2371.6608092000242,2372.37504176662,2372.7061125999317,2372.6717298000585,2372.6717970001046,2372.7061125999317,2372.7061125999317,2372.7061125999317,2377.807847799966,100,1,[5.132220099912956],[5.132236799923703],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,28,4,340,4,2377.8246115001384,,2377.8093678001314,2377.8246115001384,2378.824661199935,2378.824661199935,2378.824661199935,2379.0941628001165,space,0.2636822999920696,None,2379.0951312000398,2379.5079785667517,2379.839533200022,2379.8019240000285,2379.8019709999207,2379.839533200022,2379.839533200022,2379.839533200022,2381.9271808001213,200,1,[2.1221087998710573],[2.122127400012687],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,28,5,341,3,2381.940940100001,,2381.928670000052,2381.940940100001,2382.941728099948,2382.941728099948,2382.941728099948,2384.3106635999866,space,1.3648347000125796,None,2384.3117124000564,2384.4250394667656,2384.756371000083,2384.721948800143,2384.7220296000596,2384.756371000083,2384.756371000083,2384.756371000083,2488.3437020001,100,1,[103.6178747001104],[103.61789240012877],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,28,6,342,7,2488.3577898000367,,2488.3452065999154,2488.3577898000367,2489.3583633000962,2489.3583633000962,2489.3583633000962,2489.894138700096,space,0.5328208999708295,None,2489.8950980999507,2490.3077042666887,2490.6230466999114,2490.601236599963,2490.6012794000562,2490.6230466999114,2490.6230466999114,2490.6230466999114,2492.3077102000825,200,1,[1.7037178999744356],[1.7037333000916988],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,28,7,343,9,2492.32469690009,,2492.3092479999177,2492.32469690009,2493.3083884001244,2493.3083884001244,2493.325300999917,2493.6447964999825,space,0.33137309993617237,None,2493.6457573000807,2493.758735466811,2494.0896886999253,2494.0513993001077,2494.0514474001247,2494.0896886999253,2494.0896886999253,2494.0896886999253,2496.1248643000145,300,1,[2.0707316999323666],[2.070747399935499],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,28,8,344,0,2496.141094899969,,2496.1264742000494,2496.141094899969,2497.1257013001014,2497.1257013001014,2497.1415542000905,2498.343673000112,space,1.214620399987325,None,2498.344483300112,2498.444103866645,2498.7737797000445,2498.744181300048,2498.7442270000465,2498.7737797000445,2498.7737797000445,2498.7737797000445,2500.9085594001226,100,1,[2.1615563000086695],[2.1615728000178933],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,28,9,345,2,2500.9245531000197,,2500.9101096000522,2500.9245531000197,2501.9251051999163,2501.9251051999163,2501.9251051999163,2502.860131100053,space,0.9200923000462353,None,2502.8611034001224,2503.5745807667886,2503.9065356999636,2503.8716476000845,2503.871719100047,2503.9065356999636,2503.9065356999636,2503.9065356999636,2505.676526100142,200,1,[1.8009628001600504],[1.8009772000368685],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,28,10,346,11,2505.6911154999398,,2505.6780240000226,2505.6911154999398,2506.691220900044,2506.691220900044,2506.691220900044,2507.1273628000636,space,0.42255569994449615,None,2507.128311699955,2507.841292966685,2508.1732300999574,2508.1414507001173,2508.141507399967,2508.1732300999574,2508.1732300999574,2508.1732300999574,2510.240878399927,300,1,[2.0966803000774235],[2.0966960000805557],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,28,11,347,10,2510.257256800076,,2510.2423956999555,2510.257256800076,2511.2422398999333,2511.2422398999333,2511.258116800105,2512.1437878001016,space,0.8963861998636276,None,2512.144638299942,2512.558039566797,2512.8902462001424,2512.8520925000776,2512.8521414001007,2512.8902462001424,2512.8902462001424,2512.8902462001424,2515.525222599972,300,1,[2.6698739000130445],[2.669889200013131],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,29,0,348,5,2515.540934199933,,2515.526729099918,2515.540934199933,2516.5417156999465,2516.5417156999465,2516.5417156999465,2517.7282942999154,space,1.1830298998393118,None,2517.7293269000947,2518.4418551666354,2518.7737438001204,2518.741623000009,2518.7416702001356,2518.7737438001204,2518.7737438001204,2518.7737438001204,2520.5587411001325,400,1,[1.813968300120905],[1.8139860001392663],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,29,1,349,4,2520.5740531000774,,2520.5603438001126,2520.5740531000774,2521.574794200016,2521.574794200016,2521.574794200016,2522.093375900062,space,0.5094435000792146,None,2522.094357700087,2522.5085601667565,2522.8232015999965,2522.8015068999957,2522.8015580000356,2522.8232015999965,2522.8232015999965,2522.8232015999965,2525.227285699919,300,1,[2.422867000102997],[2.4228859001304954],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,29,2,350,8,2525.2409347000066,,2525.2291695000604,2525.2409347000066,2526.241524199955,2526.241524199955,2526.241524199955,2528.877039999934,space,2.621185200056061,None,2528.8781717999373,2529.5917034666677,2529.9236735999584,2529.891833300004,2529.89188000001,2529.9236735999584,2529.9236735999584,2529.9236735999584,2533.9749364000745,200,1,[4.080682500032708],[4.080694300122559],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,29,3,351,0,2533.9904461000115,,2533.976191499969,2533.9904461000115,2534.99092380004,2534.99092380004,2534.99092380004,2535.8594206999987,space,0.8616937999613583,None,2535.860248300014,2535.9748734667123,2536.3063956999686,2536.2721591000445,2536.2722193999216,2536.3063956999686,2536.3063956999686,2536.3063956999686,2540.809607699979,100,1,[4.5336774999741465],[4.53369259997271],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,29,4,352,10,2540.8244729000144,,2540.8111598000396,2540.8244729000144,2541.8250550001394,2541.8250550001394,2541.8250550001394,2542.4939381000586,space,0.6659395999740809,None,2542.494970700005,2542.9088682667975,2543.239689100068,2543.201724299928,2543.2017908999696,2543.239689100068,2543.239689100068,2543.239689100068,2545.108907100046,100,1,[1.9038253999315202],[1.9038414999376982],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,29,5,353,1,2545.125770600047,,2545.11061470001,2545.125770600047,2546.125157200033,2546.125157200033,2546.125157200033,2547.960594000062,space,1.822936899960041,None,2547.9614244000986,2548.3749281666865,2548.706879100064,2548.6722099001054,2548.672285400098,2548.706879100064,2548.706879100064,2548.706879100064,2551.0756316999905,200,1,[2.398864700226113],[2.398881500121206],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,29,6,354,7,2551.0914853001013,,2551.0771329000127,2551.0914853001013,2552.0918032000773,2552.0918032000773,2552.0918032000773,2552.7109151000623,space,0.6122574999462813,None,2552.711908200057,2553.1253498667543,2553.4568217999768,2553.4219357999973,2553.4220022999216,2553.4568217999768,2553.4568217999768,2553.4568217999768,2555.4586469000205,100,1,[2.033146700123325],[2.033162900013849],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,29,7,355,9,2555.474601899972,,2555.4602022999898,2555.474601899972,2556.4751693001017,2556.4751693001017,2556.4751693001017,2557.2773961001076,space,0.786526600131765,None,2557.278273300035,2557.391430766617,2557.723800299922,2557.6917924999725,2557.6918401999865,2557.723800299922,2557.723800299922,2557.723800299922,2559.523923000088,100,1,[1.8300568000413477],[1.8300653998740017],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,29,8,356,6,2559.539810199989,,2559.524856599979,2559.539810199989,2560.5252930000424,2560.5252930000424,2560.541443400085,2560.960187199991,space,0.4320912999100983,None,2560.96101050009,2561.0748540666577,2561.40626840014,2561.37153260014,2561.371608400019,2561.40626840014,2561.40626840014,2561.40626840014,2563.5423232999165,100,1,[2.1668481999076903],[2.1668696999549866],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,29,9,357,11,2563.5582288999576,,2563.5446444000117,2563.5582288999576,2564.558042000048,2564.558042000048,2564.558042000048,2566.910709900083,space,2.3495656999293715,None,2566.912050700048,2567.625148166732,2567.9566049000714,2567.92228300008,2567.9223507000133,2567.9566049000714,2567.9566049000714,2567.9566049000714,2569.6790990999434,200,1,[1.7529113998170942],[1.752929899841547],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,29,10,358,3,2569.691774399951,,2569.680591700133,2569.691774399951,2570.6923674000427,2570.6923674000427,2570.6923674000427,2571.2445716001093,space,0.5460794998798519,None,2571.245598500129,2571.3586901666754,2571.6728695000056,2571.651402699994,2571.6514526000246,2571.6728695000056,2571.6728695000056,2571.6728695000056,2573.3423681999557,100,1,[1.6880930000916123],[1.688109900103882],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,29,11,359,2,2573.3583907999564,,2573.343863700051,2573.3583907999564,2574.3582919000182,2574.3582919000182,2574.3582919000182,2575.1597470999695,space,0.7932246001437306,None,2575.160614399938,2575.8748147667543,2576.2067752000876,2576.172557000071,2576.172620800091,2576.2067752000876,2576.2067752000876,2576.2067752000876,2578.209130600095,200,1,[2.033722599968314],[2.033735000062734],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
